ts_code,name,fund_type,list_date,invest_type,type,market
091023.OF,大成安汇金融A,债券型,,债券型,契约型开放式,O
090023.OF,大成安汇金融C,债券型,,债券型,契约型开放式,O
009705.OF,南方景气驱动C,混合型,,混合型,契约型开放式,O
920922.OF,中金精选C,股票型,,股票型,契约型开放式,O
920002.OF,中金精选A,股票型,,股票型,契约型开放式,O
009827.OF,民生加银家盈6个月持有期C,债券型,,债券型,契约型开放式,O
009826.OF,民生加银家盈6个月持有期A,债券型,,债券型,契约型开放式,O
513990.SH,港股通ETF,股票型,20200818,被动指数型,契约型开放式,E
511360.SH,短融ETF,债券型,20200925,被动指数型,契约型开放式,E
008341.OF,华富中债-安徽省公司信用类债券指数C,债券型,,被动指数型,契约型开放式,O
009761.OF,光大尊合87个月定开,债券型,,债券型,契约型开放式,O
008340.OF,华富中债-安徽省公司信用类债券指数A,债券型,,被动指数型,契约型开放式,O
008776.OF,华安沪深300ETF联接A,股票型,,被动指数型,契约型开放式,O
008777.OF,华安沪深300ETF联接C,股票型,,被动指数型,契约型开放式,O
008102.OF,中金鑫福87个月定开,债券型,,债券型,契约型开放式,O
009444.OF,国泰添福一年定开,债券型,,债券型,契约型开放式,O
506001.SH,万家科创板,混合型,20210203,混合型,契约型开放式,E
009666.OF,兴全恒祥88个月定开,债券型,,债券型,契约型开放式,O
009895.OF,摩根瑞盛87个月定开,债券型,,债券型,契约型开放式,O
009814.OF,宏利乐盈66个月A,债券型,,债券型,契约型开放式,O
009815.OF,宏利乐盈66个月C,债券型,,债券型,契约型开放式,O
009975.OF,华宝标普美国品质人民币C,股票型,,被动指数型,契约型开放式,O
008850.OF,景顺长城价值稳进三年定开,混合型,,灵活配置型,契约型开放式,O
009583.OF,淳厚安裕87个月定开,债券型,,债券型,契约型开放式,O
009717.OF,博时恒盛一年持有期C,混合型,,混合型,契约型开放式,O
009716.OF,博时恒盛一年持有期A,混合型,,混合型,契约型开放式,O
009386.OF,创金合信泰享39个月定开,债券型,,债券型,契约型开放式,O
008561.OF,中邮淳悦39个月定开C,债券型,,债券型,契约型开放式,O
008560.OF,中邮淳悦39个月定开A,债券型,,债券型,契约型开放式,O
008229.OF,鑫元安硕两年定开债,债券型,,债券型,契约型开放式,O
009750.OF,汇安价值蓝筹A,混合型,,混合型,契约型开放式,O
009751.OF,汇安价值蓝筹C,混合型,,混合型,契约型开放式,O
009780.OF,德邦锐泽86个月定开,债券型,,债券型,契约型开放式,O
159816.SZ,0-4地债ETF,债券型,20200904,被动指数型,契约型开放式,E
009475.OF,汇丰晋信慧盈,混合型,,混合型,契约型开放式,O
009572.OF,南方养老2040三年A,混合型,,混合型,契约型开放式,O
009835.OF,融通新能源汽车C,混合型,,灵活配置型,契约型开放式,O
009543.OF,申万菱信安泰富利三年定开A,债券型,,债券型,契约型开放式,O
008537.OF,兴银研究精选A,股票型,,普通股票型,契约型开放式,O
008538.OF,兴银研究精选C,股票型,,普通股票型,契约型开放式,O
009828.OF,融通转型三动力C,混合型,,灵活配置型,契约型开放式,O
009544.OF,申万菱信安泰富利三年定开C,债券型,,债券型,契约型开放式,O
009749.OF,西部利得尊泰86个月定开,债券型,,债券型,契约型开放式,O
009362.OF,招商丰盈积极配置A,混合型,,混合型,契约型开放式,O
009841.OF,东财量化精选C,混合型,,混合型,契约型开放式,O
009840.OF,东财量化精选A,混合型,,混合型,契约型开放式,O
007619.OF,中欧润逸63个月定开,债券型,,债券型,契约型开放式,O
009363.OF,招商丰盈积极配置C,混合型,,混合型,契约型开放式,O
506005.SH,科创板博时,混合型,20210129,混合型,契约型开放式,E
009686.OF,华夏磐利一年定开A,混合型,,混合型,契约型开放式,O
009858.OF,博时价值臻选两年持有C,混合型,,灵活配置型,契约型开放式,O
009687.OF,华夏磐利一年定开C,混合型,,混合型,契约型开放式,O
009731.OF,中信保诚安鑫回报C,债券型,,债券型,契约型开放式,O
009730.OF,中信保诚安鑫回报A,债券型,,债券型,契约型开放式,O
009857.OF,博时价值臻选两年持有A,混合型,,灵活配置型,契约型开放式,O
009635.OF,鹏华安睿两年持有期C,混合型,,混合型,契约型开放式,O
009634.OF,鹏华安睿两年持有期A,混合型,,混合型,契约型开放式,O
506003.SH,富国科创板,混合型,20210129,混合型,契约型开放式,E
519717.OF,交银中高等级信用债,债券型,,债券型,契约型开放式,O
506000.SH,科创板基金,混合型,20210128,混合型,契约型开放式,E
519722.OF,交银裕惠纯债,债券型,,债券型,契约型开放式,O
009585.OF,中信建投稳丰63个月,债券型,,债券型,契约型开放式,O
506002.SH,易方达科创板,混合型,20210128,混合型,契约型开放式,E
506006.SH,汇添富科创板,混合型,20210128,混合型,契约型开放式,E
159819.SZ,人工智能ETF,股票型,20200923,被动指数型,契约型开放式,E
009540.OF,兴业睿进C,混合型,,混合型,契约型开放式,O
009539.OF,兴业睿进A,混合型,,混合型,契约型开放式,O
009863.OF,富国创新趋势,股票型,,股票型,契约型开放式,O
009833.OF,创金合信泰博66个月,债券型,,债券型,契约型开放式,O
007600.OF,泰康润颐63个月,债券型,,债券型,契约型开放式,O
009802.OF,东海祥泰三年定开,债券型,,债券型,契约型开放式,O
000134.OF,中信保诚嘉鸿A,债券型,,债券型,契约型开放式,O
009834.OF,东方红鑫泰66个月定开债,债券型,,债券型,契约型开放式,O
009505.OF,富国上海金ETF联接C,商品型,,黄金现货合约,契约型开放式,O
000090.OF,民生加银高等级信用债A,债券型,,债券型,契约型开放式,O
009504.OF,富国上海金ETF联接A,商品型,,黄金现货合约,契约型开放式,O
000089.OF,民生加银高等级信用债C,债券型,,债券型,契约型开放式,O
009809.OF,易方达恒智63个月定开,债券型,,债券型,契约型开放式,O
008736.OF,南方高股息主题A,股票型,,股票型,契约型开放式,O
000135.OF,中信保诚嘉鸿C,债券型,,债券型,契约型开放式,O
009808.OF,易方达创新成长,混合型,,混合型,契约型开放式,O
000715.OF,民生加银高等级信用债E,债券型,,债券型,契约型开放式,O
008737.OF,南方高股息主题C,股票型,,股票型,契约型开放式,O
008863.OF,中银证券汇兴一年定开,债券型,,债券型,契约型开放式,O
160325.SZ,华夏创业板定开,混合型,20210128,混合型,契约型开放式,E
009715.OF,汇添富策略增长,混合型,,灵活配置型,契约型开放式,O
009866.OF,永赢瑞宁87个月定开债,债券型,,债券型,契约型开放式,O
008413.OF,长盛竞争优势C,股票型,,股票型,契约型开放式,O
008412.OF,长盛竞争优势A,股票型,,股票型,契约型开放式,O
009711.OF,招商添盛78个月定开债,债券型,,债券型,契约型开放式,O
009737.OF,汇添富稳健收益C,混合型,,混合型,契约型开放式,O
009725.OF,东方红优质甄选一年持有A,混合型,,混合型,契约型开放式,O
009795.OF,嘉实远见精选两年持有期,混合型,,混合型,契约型开放式,O
009568.OF,浙商智多宝稳健一年持有期A,混合型,,混合型,契约型开放式,O
009569.OF,浙商智多宝稳健一年持有期C,混合型,,混合型,契约型开放式,O
009736.OF,汇添富稳健收益A,混合型,,混合型,契约型开放式,O
009369.OF,浦银安盛价值精选C,混合型,,混合型,契约型开放式,O
009368.OF,浦银安盛价值精选A,混合型,,混合型,契约型开放式,O
009551.OF,汇添富开放视野中国优势C,股票型,,股票型,契约型开放式,O
009573.OF,南方养老2045三年A,混合型,,混合型,契约型开放式,O
009851.OF,上银聚远盈42个月定开,债券型,,债券型,契约型开放式,O
009268.OF,创金合信稳健增利6个月持有期A,混合型,,混合型,契约型开放式,O
009269.OF,创金合信稳健增利6个月持有期C,混合型,,混合型,契约型开放式,O
007723.OF,鹏华锦润86个月定开,债券型,,债券型,契约型开放式,O
009243.OF,中加核心智造C,混合型,,混合型,契约型开放式,O
009242.OF,中加核心智造A,混合型,,混合型,契约型开放式,O
009550.OF,汇添富开放视野中国优势A,股票型,,股票型,契约型开放式,O
008944.OF,摩根MSCI中国A股ETF联接A,股票型,,被动指数型,契约型开放式,O
008945.OF,摩根MSCI中国A股ETF联接C,股票型,,被动指数型,契约型开放式,O
009869.OF,嘉实产业先锋A,混合型,,混合型,契约型开放式,O
009670.OF,东方红益丰纯债A,债券型,,债券型,契约型开放式,O
009870.OF,嘉实产业先锋C,混合型,,混合型,契约型开放式,O
009103.OF,鹏扬红利优选C,混合型,,混合型,契约型开放式,O
009102.OF,鹏扬红利优选A,混合型,,混合型,契约型开放式,O
009760.OF,鹏扬淳安66个月C,债券型,,债券型,契约型开放式,O
009759.OF,鹏扬淳安66个月A,债券型,,债券型,契约型开放式,O
009682.OF,南方创新精选一年定期C,混合型,,混合型,契约型开放式,O
009681.OF,南方创新精选一年定期A,混合型,,混合型,契约型开放式,O
009655.OF,工银尊益中短债A,债券型,,债券型,契约型开放式,O
485122.OF,工银尊益中短债C,债券型,,债券型,契约型开放式,O
485022.OF,工银尊益中短债F,债券型,,债券型,契约型开放式,O
009663.OF,华泰紫金创新先锋A,混合型,,混合型,契约型开放式,O
501202.SH,华泰紫金创新先锋LOF,混合型,20201116,混合型,契约型开放式,E
515260.SH,电子ETF,股票型,20200731,被动指数型,契约型开放式,E
009732.OF,兴业稳泰66个月定开,债券型,,债券型,契约型开放式,O
009662.OF,平安研究睿选C,混合型,,混合型,契约型开放式,O
009661.OF,平安研究睿选A,混合型,,混合型,契约型开放式,O
009238.OF,兴业绿色纯债一年定开C,债券型,,债券型,契约型开放式,O
009223.OF,宝盈现代服务业A,混合型,,混合型,契约型开放式,O
009224.OF,宝盈现代服务业C,混合型,,混合型,契约型开放式,O
009237.OF,兴业绿色纯债一年定开A,债券型,,债券型,契约型开放式,O
009862.OF,鹏华新兴成长C,混合型,,混合型,契约型开放式,O
009861.OF,鹏华新兴成长A,混合型,,混合型,契约型开放式,O
008702.OF,华夏黄金ETF联接C,商品型,,黄金现货合约,契约型开放式,O
008701.OF,华夏黄金ETF联接A,商品型,,黄金现货合约,契约型开放式,O
009646.OF,南方核心成长A,混合型,,混合型,契约型开放式,O
008935.OF,大成科技消费C,股票型,,股票型,契约型开放式,O
009235.OF,景顺长城弘远66个月定开,债券型,,债券型,契约型开放式,O
008934.OF,大成科技消费A,股票型,,股票型,契约型开放式,O
009606.OF,长信稳健精选A,混合型,,混合型,契约型开放式,O
009607.OF,长信稳健精选C,混合型,,混合型,契约型开放式,O
008861.OF,西部利得港股通新机遇A,混合型,,灵活配置型,契约型开放式,O
009212.OF,易方达恒茂39个月定期,债券型,,债券型,契约型开放式,O
009474.OF,国泰致远优势,混合型,,混合型,契约型开放式,O
009714.OF,华安聚优精选,混合型,,混合型,契约型开放式,O
009647.OF,南方核心成长C,混合型,,混合型,契约型开放式,O
009561.OF,博时富盛一年定开,债券型,,债券型,契约型开放式,O
009509.OF,平安惠润,债券型,,债券型,契约型开放式,O
009676.OF,国联融慧双欣一年定开C,债券型,,债券型,契约型开放式,O
009675.OF,国联融慧双欣一年定开A,债券型,,债券型,契约型开放式,O
009246.OF,大摩ESG量化先行,混合型,,混合型,契约型开放式,O
008804.OF,招商添华A,债券型,,债券型,契约型开放式,O
008805.OF,招商添华C,债券型,,债券型,契约型开放式,O
160926.SZ,创业板定开,混合型,20210118,混合型,契约型开放式,E
009798.OF,大成创业板两年定开C,混合型,,混合型,契约型开放式,O
009791.OF,中欧创业板两年定开C,混合型,,混合型,契约型开放式,O
166027.SZ,中欧创业定开,混合型,20210129,混合型,契约型开放式,E
008608.OF,广发汇浦三年,债券型,,债券型,契约型开放式,O
009672.OF,平安恒泽C,混合型,,混合型,契约型开放式,O
009671.OF,平安恒泽A,混合型,,混合型,契约型开放式,O
970007.OF,华安证券汇赢增利一年持有B,混合型,,灵活配置型,契约型开放式,O
970008.OF,华安证券汇赢增利一年持有C,混合型,,灵活配置型,契约型开放式,O
970006.OF,华安证券汇赢增利一年持有A,混合型,,灵活配置型,契约型开放式,O
008624.OF,汇安裕鑫12个月定开,债券型,,债券型,契约型开放式,O
009659.OF,民生加银新动能一年定开A,混合型,,混合型,契约型开放式,O
009660.OF,民生加银新动能一年定开C,混合型,,混合型,契约型开放式,O
009028.OF,浦银安盛安远回报一年持有C,混合型,,混合型,契约型开放式,O
008685.OF,宝盈盈旭C,债券型,,债券型,契约型开放式,O
008684.OF,宝盈盈旭A,债券型,,债券型,契约型开放式,O
009027.OF,浦银安盛安远回报一年持有A,混合型,,混合型,契约型开放式,O
009264.OF,泓德瑞兴三年持有,混合型,,混合型,契约型开放式,O
161040.SZ,创业富国定开,混合型,20210128,混合型,契约型开放式,E
009871.OF,景顺长城景瑞收益债C,债券型,,债券型,契约型开放式,O
511180.SH,上证可转债ETF,债券型,20200826,被动指数型,契约型开放式,E
009599.OF,嘉实致嘉,债券型,,债券型,契约型开放式,O
008168.OF,汇添富聚焦价值成长三个月持有,混合型,,混合型,契约型开放式,O
008558.OF,永赢邦利A,债券型,,债券型,契约型开放式,O
008559.OF,永赢邦利C,债券型,,债券型,契约型开放式,O
008631.OF,国泰民泽平衡养老目标三年A,混合型,,混合型,契约型开放式,O
009755.OF,景顺长城安鑫回报C,混合型,,混合型,契约型开放式,O
009499.OF,景顺长城安鑫回报A,混合型,,混合型,契约型开放式,O
009570.OF,鹏华匠心精选A,混合型,,混合型,契约型开放式,O
009571.OF,鹏华匠心精选C,混合型,,混合型,契约型开放式,O
009447.OF,财通资管科技创新一年定开,混合型,,混合型,契约型开放式,O
009790.OF,国寿安保增金宝B,货币市场型,,货币型,契约型开放式,O
009756.OF,华宝宝利,债券型,,债券型,契约型开放式,O
009051.OF,易方达中证红利ETF联接A,股票型,,被动指数型,契约型开放式,O
009052.OF,易方达中证红利ETF联接C,股票型,,被动指数型,契约型开放式,O
518600.SH,上海金ETF,商品型,20200805,黄金现货合约,契约型开放式,E
009549.OF,汇添富中盘价值精选C,混合型,,混合型,契约型开放式,O
009255.OF,中银添盛39个月定开,债券型,,债券型,契约型开放式,O
009443.OF,工银泰和39个月定开C,债券型,,债券型,契约型开放式,O
008027.OF,工银泰和39个月定开A,债券型,,债券型,契约型开放式,O
008757.OF,九泰聚鑫A,混合型,,混合型,契约型开放式,O
008758.OF,九泰聚鑫C,混合型,,混合型,契约型开放式,O
009612.OF,兴全汇享一年持有C,混合型,,混合型,契约型开放式,O
009611.OF,兴全汇享一年持有A,混合型,,混合型,契约型开放式,O
009548.OF,汇添富中盘价值精选A,混合型,,混合型,契约型开放式,O
009690.OF,易方达瑞锦C,混合型,,灵活配置型,契约型开放式,O
009689.OF,易方达瑞锦A,混合型,,灵活配置型,契约型开放式,O
009312.OF,前海联合价值优选A,混合型,,混合型,契约型开放式,O
009313.OF,前海联合价值优选C,混合型,,混合型,契约型开放式,O
009764.OF,惠升和悦C,债券型,,债券型,契约型开放式,O
009763.OF,惠升和悦A,债券型,,债券型,契约型开放式,O
009618.OF,交银启汇A,混合型,,混合型,契约型开放式,O
009803.OF,易方达7-10年国开行C,债券型,,被动指数型,契约型开放式,O
008984.OF,财通科技创新C,混合型,,混合型,契约型开放式,O
008983.OF,财通科技创新A,混合型,,混合型,契约型开放式,O
518680.SH,金ETF,商品型,20200728,黄金现货合约,契约型开放式,E
009622.OF,中欧心益稳健6个月持有期C,混合型,,混合型,契约型开放式,O
009621.OF,中欧心益稳健6个月持有期A,混合型,,混合型,契约型开放式,O
008181.OF,同泰慧利C,混合型,,混合型,契约型开放式,O
008180.OF,同泰慧利A,混合型,,混合型,契约型开放式,O
008857.OF,华夏鼎航A,债券型,,债券型,契约型开放式,O
008858.OF,华夏鼎航C,债券型,,债券型,契约型开放式,O
008508.OF,国联聚锦一年定开,债券型,,债券型,契约型开放式,O
009546.OF,博时鑫荣稳健C,混合型,,混合型,契约型开放式,O
009451.OF,中金新盛1年定开,债券型,,债券型,契约型开放式,O
009545.OF,博时鑫荣稳健A,混合型,,混合型,契约型开放式,O
008478.OF,天弘鑫意39个月定开债,债券型,,债券型,契约型开放式,O
009589.OF,汇添富现金宝C,货币市场型,,货币型,契约型开放式,O
009588.OF,汇添富现金宝B,货币市场型,,货币型,契约型开放式,O
009762.OF,国金国鑫灵活配置C,混合型,,灵活配置型,契约型开放式,O
009614.OF,上银中证500指数增强C,股票型,,增强指数型,契约型开放式,O
009613.OF,上银中证500指数增强A,股票型,,增强指数型,契约型开放式,O
009399.OF,国新国证雄安建设发展三年定开,债券型,,债券型,契约型开放式,O
510570.SH,兴业中证500ETF,股票型,20200812,被动指数型,契约型开放式,E
009598.OF,景顺长城科技创新三年定开,混合型,,灵活配置型,契约型开放式,O
009619.OF,博时女性消费主题A,混合型,,混合型,契约型开放式,O
007930.OF,淳厚稳鑫A,债券型,,债券型,契约型开放式,O
009620.OF,博时女性消费主题C,混合型,,混合型,契约型开放式,O
007931.OF,淳厚稳鑫C,债券型,,债券型,契约型开放式,O
001497.OF,大成月添利一个月滚动持有E,债券型,,债券型,契约型开放式,O
009740.OF,博时研究臻选三年持有期A,混合型,,灵活配置型,契约型开放式,O
009412.OF,易方达招易一年持有A,混合型,,混合型,契约型开放式,O
009413.OF,易方达招易一年持有C,混合型,,混合型,契约型开放式,O
090021.OF,大成月添利一个月滚动持有A,债券型,,债券型,契约型开放式,O
091021.OF,大成月添利一个月滚动持有B,债券型,,债券型,契约型开放式,O
009741.OF,博时研究臻选三年持有期C,混合型,,灵活配置型,契约型开放式,O
009525.OF,广发聚荣一年持有A,混合型,,混合型,契约型开放式,O
009526.OF,广发聚荣一年持有C,混合型,,混合型,契约型开放式,O
860038.OF,光大阳光智造B,混合型,,混合型,契约型开放式,O
860018.OF,光大阳光智造A,混合型,,混合型,契约型开放式,O
860039.OF,光大阳光智造C,混合型,,混合型,契约型开放式,O
008927.OF,泰康沪深300ETF联接C,股票型,,被动指数型,契约型开放式,O
009507.OF,国金鑫意医药消费A,混合型,,混合型,契约型开放式,O
009448.OF,泰康申润一年持有A,混合型,,混合型,契约型开放式,O
008926.OF,泰康沪深300ETF联接A,股票型,,被动指数型,契约型开放式,O
009508.OF,国金鑫意医药消费C,混合型,,混合型,契约型开放式,O
009449.OF,泰康申润一年持有C,混合型,,混合型,契约型开放式,O
000322.OF,农银汇理金汇A,债券型,,债券型,契约型开放式,O
009557.OF,申万菱信创业板量化精选A,股票型,,股票型,契约型开放式,O
009771.OF,汇安嘉汇C,债券型,,债券型,契约型开放式,O
515560.SH,证券ETF建信,股票型,20200720,被动指数型,契约型开放式,E
660016.OF,农银汇理金聚高等级债,债券型,,债券型,契约型开放式,O
009747.OF,中科沃土沃鑫成长精选C,混合型,,灵活配置型,契约型开放式,O
009487.OF,光大瑞和C,混合型,,混合型,契约型开放式,O
009486.OF,光大瑞和A,混合型,,混合型,契约型开放式,O
009587.OF,国寿安保瑞和66个月定开,债券型,,债券型,契约型开放式,O
009645.OF,东方阿尔法优势产业C,混合型,,混合型,契约型开放式,O
009644.OF,东方阿尔法优势产业A,混合型,,混合型,契约型开放式,O
009142.OF,宏利价值长青C,混合型,,混合型,契约型开放式,O
009141.OF,宏利价值长青A,混合型,,混合型,契约型开放式,O
009633.OF,浦银安盛普嘉87个月定开C,债券型,,债券型,契约型开放式,O
009632.OF,浦银安盛普嘉87个月定开A,债券型,,债券型,契约型开放式,O
009035.OF,浦银安盛中债1-3年国开债A,债券型,,被动指数型,契约型开放式,O
009036.OF,浦银安盛中债1-3年国开债C,债券型,,被动指数型,契约型开放式,O
009758.OF,富国可转债C,债券型,,债券型,契约型开放式,O
009232.OF,鹏华安惠A,混合型,,混合型,契约型开放式,O
009233.OF,鹏华安惠C,混合型,,混合型,契约型开放式,O
009592.OF,博时研究精选一年持有C,混合型,,灵活配置型,契约型开放式,O
009219.OF,大成彭博农发行债券1-3年指数A,债券型,,被动指数型,契约型开放式,O
009220.OF,大成彭博农发行债券1-3年指数C,债券型,,被动指数型,契约型开放式,O
009092.OF,富国新材料新能源A,混合型,,混合型,契约型开放式,O
009591.OF,博时研究精选一年持有A,混合型,,灵活配置型,契约型开放式,O
009453.OF,平安合兴1年定开债,债券型,,债券型,契约型开放式,O
009488.OF,中邮价值精选A,混合型,,混合型,契约型开放式,O
009489.OF,中邮价值精选C,混合型,,混合型,契约型开放式,O
009174.OF,东方红颐和稳健养老目标两年持有A,混合型,,混合型,契约型开放式,O
009015.OF,泓德睿享一年持有A,混合型,,混合型,契约型开放式,O
009427.OF,鹏扬景惠六个月持有C,混合型,,混合型,契约型开放式,O
009344.OF,泰康长江经济带C,债券型,,债券型,契约型开放式,O
009343.OF,泰康长江经济带A,债券型,,债券型,契约型开放式,O
009426.OF,鹏扬景惠六个月持有A,混合型,,混合型,契约型开放式,O
008553.OF,万家养老2035三年A,混合型,,混合型,契约型开放式,O
009016.OF,泓德睿享一年持有C,混合型,,混合型,契约型开放式,O
009184.OF,东方红颐和积极养老目标五年持有A,混合型,,混合型,契约型开放式,O
009422.OF,工银彭博国开行债C,债券型,,被动指数型,契约型开放式,O
008826.OF,天弘成享一年定开,债券型,,债券型,契约型开放式,O
009421.OF,工银彭博国开行债A,债券型,,被动指数型,契约型开放式,O
009667.OF,鹏华安庆A,混合型,,混合型,契约型开放式,O
009668.OF,鹏华安庆C,混合型,,混合型,契约型开放式,O
009623.OF,长城创新驱动A,混合型,,混合型,契约型开放式,O
860001.OF,光大阳光A,混合型,,混合型,契约型开放式,O
860036.OF,光大阳光B,混合型,,混合型,契约型开放式,O
860037.OF,光大阳光C,混合型,,混合型,契约型开放式,O
009576.OF,东方红智远三年持有期,混合型,,混合型,契约型开放式,O
009400.OF,华安添瑞6个月A,混合型,,混合型,契约型开放式,O
009401.OF,华安添瑞6个月C,混合型,,混合型,契约型开放式,O
009643.OF,嘉实致信一年定开,债券型,,债券型,契约型开放式,O
008938.OF,大成惠兴一年定开,债券型,,债券型,契约型开放式,O
009157.OF,海富通富泽C,混合型,,混合型,契约型开放式,O
009511.OF,信澳研究优选A,混合型,,混合型,契约型开放式,O
009684.OF,汇添富创新增长一年定开C,混合型,,混合型,契约型开放式,O
009156.OF,海富通富泽A,混合型,,混合型,契约型开放式,O
009683.OF,汇添富创新增长一年定开A,混合型,,混合型,契约型开放式,O
008820.OF,大成景悦A,债券型,,债券型,契约型开放式,O
008821.OF,大成景悦C,债券型,,债券型,契约型开放式,O
009744.OF,英大现金宝B,货币市场型,,货币型,契约型开放式,O
009207.OF,兴银汇智一年定开,债券型,,债券型,契约型开放式,O
009053.OF,平安合庆1年定开,债券型,,债券型,契约型开放式,O
159814.SZ,创业大盘ETF,股票型,20200717,被动指数型,契约型开放式,E
009450.OF,中金新辉1年定开,债券型,,债券型,契约型开放式,O
009695.OF,招商成长精选一年定开A,混合型,,混合型,契约型开放式,O
009696.OF,招商成长精选一年定开C,混合型,,混合型,契约型开放式,O
009638.OF,华泰紫金周周购12个月滚动持有A,债券型,,债券型,契约型开放式,O
009639.OF,华泰紫金周周购12个月滚动持有C,债券型,,债券型,契约型开放式,O
009398.OF,华富成长企业精选A,股票型,,股票型,契约型开放式,O
009030.OF,工银高质量成长C,混合型,,混合型,契约型开放式,O
009029.OF,工银高质量成长A,混合型,,混合型,契约型开放式,O
009688.OF,万家鑫动力,混合型,,混合型,契约型开放式,O
008840.OF,德邦大消费A,混合型,,混合型,契约型开放式,O
008841.OF,德邦大消费C,混合型,,混合型,契约型开放式,O
009361.OF,招商创新增长C,混合型,,混合型,契约型开放式,O
008068.OF,圆信永丰丰和中短债C,债券型,,债券型,契约型开放式,O
009636.OF,华泰柏瑞景气优选A,混合型,,混合型,契约型开放式,O
009301.OF,恒生前海短债A,债券型,,债券型,契约型开放式,O
009147.OF,建信新能源A,股票型,,股票型,契约型开放式,O
009380.OF,富安达科技领航A,混合型,,混合型,契约型开放式,O
009342.OF,易方达优质企业三年持有,混合型,,混合型,契约型开放式,O
009360.OF,招商创新增长A,混合型,,混合型,契约型开放式,O
008727.OF,平安添裕C,债券型,,债券型,契约型开放式,O
008726.OF,平安添裕A,债券型,,债券型,契约型开放式,O
009314.OF,广发双擎升级C,混合型,,混合型,契约型开放式,O
009469.OF,博时健康成长主题双周定期可赎回C,混合型,,混合型,契约型开放式,O
009468.OF,博时健康成长主题双周定期可赎回A,混合型,,混合型,契约型开放式,O
008617.OF,国寿安保稳健养老一年A,混合型,,混合型,契约型开放式,O
009231.OF,鹏华安和C,混合型,,混合型,契约型开放式,O
009230.OF,鹏华安和A,混合型,,混合型,契约型开放式,O
009302.OF,恒生前海短债C,债券型,,债券型,契约型开放式,O
008067.OF,圆信永丰丰和中短债A,债券型,,债券型,契约型开放式,O
009534.OF,南方升元中短期利率债A,债券型,,债券型,契约型开放式,O
008586.OF,华夏中证人工智能主题ETF联接C,股票型,,被动指数型,契约型开放式,O
009382.OF,汇安核心资产C,混合型,,混合型,契约型开放式,O
008585.OF,华夏中证人工智能主题ETF联接A,股票型,,被动指数型,契约型开放式,O
009381.OF,汇安核心资产A,混合型,,混合型,契约型开放式,O
009535.OF,南方升元中短期利率债C,债券型,,债券型,契约型开放式,O
860030.OF,光大阳光添利C,债券型,,债券型,契约型开放式,O
009578.OF,上银聚德益一年定开债,债券型,,债券型,契约型开放式,O
009346.OF,中银顺兴回报一年持有C,混合型,,混合型,契约型开放式,O
009345.OF,中银顺兴回报一年持有A,混合型,,混合型,契约型开放式,O
009394.OF,银华同力精选,混合型,,混合型,契约型开放式,O
485020.OF,工银14天理财B,债券型,,债券型,契约型开放式,O
485120.OF,工银14天理财A,债券型,,债券型,契约型开放式,O
009693.OF,富国积极成长一年,混合型,,混合型,契约型开放式,O
009712.OF,信澳慧管家B,货币市场型,,货币型,契约型开放式,O
009713.OF,信澳慧管家D,货币市场型,,货币型,契约型开放式,O
159810.SZ,创业板ETF浦银,股票型,20200710,被动指数型,契约型开放式,E
008771.OF,南方昭元A,债券型,,债券型,契约型开放式,O
008772.OF,南方昭元C,债券型,,债券型,契约型开放式,O
009318.OF,南方成长先锋A,混合型,,混合型,契约型开放式,O
009319.OF,南方成长先锋C,混合型,,混合型,契约型开放式,O
009577.OF,上银聚永益一年定开债,债券型,,债券型,契约型开放式,O
009698.OF,华夏成长精选6个月定开C,混合型,,混合型,契约型开放式,O
009735.OF,天弘增强回报E,债券型,,债券型,契约型开放式,O
009697.OF,华夏成长精选6个月定开A,混合型,,混合型,契约型开放式,O
009624.OF,安信稳健阿尔法定开C,混合型,,混合型,契约型开放式,O
007388.OF,摩根研究驱动A,股票型,,股票型,契约型开放式,O
007389.OF,摩根研究驱动C,股票型,,股票型,契约型开放式,O
009408.OF,格林泓远C,债券型,,债券型,契约型开放式,O
009529.OF,国联中债1-5年国开行A,债券型,,被动指数型,契约型开放式,O
009530.OF,国联中债1-5年国开行C,债券型,,被动指数型,契约型开放式,O
009407.OF,格林泓远A,债券型,,债券型,契约型开放式,O
009650.OF,嘉实精选平衡C,混合型,,混合型,契约型开放式,O
009649.OF,嘉实精选平衡A,混合型,,混合型,契约型开放式,O
008571.OF,金信民达纯债A,债券型,,债券型,契约型开放式,O
008572.OF,金信民达纯债C,债券型,,债券型,契约型开放式,O
009419.OF,宝盈祥明一年定开A,混合型,,混合型,契约型开放式,O
009567.OF,山西证券裕丰一年定开,债券型,,债券型,契约型开放式,O
009420.OF,宝盈祥明一年定开C,混合型,,混合型,契约型开放式,O
009560.OF,上银中债1-3年国开债A,债券型,,被动指数型,契约型开放式,O
009234.OF,鹏华优质企业A,混合型,,混合型,契约型开放式,O
009590.OF,东方盛世C,混合型,,灵活配置型,契约型开放式,O
009483.OF,鹏华普利A,债券型,,债券型,契约型开放式,O
009484.OF,鹏华普利C,债券型,,债券型,契约型开放式,O
009183.OF,东方红颐和平衡养老目标三年持有A,混合型,,混合型,契约型开放式,O
009351.OF,南方誉丰18个月持有A,混合型,,混合型,契约型开放式,O
009352.OF,南方誉丰18个月持有C,混合型,,混合型,契约型开放式,O
009119.OF,广发品质回报A,混合型,,混合型,契约型开放式,O
