ts_code,symbol,name,industry,market,list_date
603068.SH,603068,博通集成,半导体,主板,2019-04-15
603069.SH,603069,海汽集团,公共交通,主板,2016-07-12
603070.SH,603070,万控智造,电气设备,主板,2022-03-10
603071.SH,603071,物产环能,批发业,主板,2021-12-16
603073.SH,603073,彩蝶实业,纺织,主板,2023-03-16
603076.SH,603076,乐惠国际,专用机械,主板,2017-11-13
603077.SH,603077,和邦生物,化工原料,主板,2012-07-31
603078.SH,603078,江化微,半导体,主板,2017-04-10
603079.SH,603079,圣达生物,食品,主板,2017-08-23
603080.SH,603080,新疆火炬,供气供热,主板,2018-01-03
603081.SH,603081,大丰实业,专用机械,主板,2017-04-20
603083.SH,603083,剑桥科技,通信设备,主板,2017-11-10
603085.SH,603085,天成自控,汽车配件,主板,2015-06-30
603086.SH,603086,先达股份,农药化肥,主板,2017-05-11
603087.SH,603087,甘李药业,生物制药,主板,2020-06-29
603088.SH,603088,宁波精达,机床制造,主板,2014-11-11
603089.SH,603089,正裕工业,汽车配件,主板,2017-01-26
603090.SH,603090,宏盛股份,专用机械,主板,2016-08-31
603093.SH,603093,南华期货,多元金融,主板,2019-08-30
603095.SH,603095,越剑智能,纺织机械,主板,2020-04-15
603096.SH,603096,新经典,出版业,主板,2017-04-25
603097.SH,603097,江苏华辰,电气设备,主板,2022-05-12
603098.SH,603098,森特股份,装修装饰,主板,2016-12-16
603099.SH,603099,长白山,旅游景点,主板,2014-08-22
603100.SH,603100,川仪股份,电器仪表,主板,2014-08-05
603101.SH,603101,汇嘉时代,百货,主板,2016-05-06
603102.SH,603102,百合股份,医疗保健,主板,2022-01-25
603103.SH,603103,横店影视,影视音像,主板,2017-10-12
603105.SH,603105,芯能科技,电气设备,主板,2018-07-09
603106.SH,603106,恒银科技,IT设备,主板,2017-09-20
603108.SH,603108,润达医疗,医药商业,主板,2015-05-27
603109.SH,603109,神驰机电,电气设备,主板,2019-12-31
603110.SH,603110,东方材料,染料涂料,主板,2017-10-13
603111.SH,603111,康尼机电,运输设备,主板,2014-08-01
603112.SH,603112,华翔股份,机械基件,主板,2020-09-17
603113.SH,603113,金能科技,焦炭加工,主板,2017-05-11
603115.SH,603115,海星股份,铝,主板,2019-08-09
603116.SH,603116,红蜻蜓,服饰,主板,2015-06-29
603117.SH,603117,万林物流,仓储物流,主板,2015-06-29
603118.SH,603118,共进股份,通信设备,主板,2015-02-25
603121.SH,603121,华培动力,汽车配件,主板,2019-01-11
603122.SH,603122,合富中国,医药商业,主板,2022-02-16
603123.SH,603123,翠微股份,多元金融,主板,2012-05-03
603125.SH,603125,常青科技,化工原料,主板,2023-04-10
603126.SH,603126,中材节能,环境保护,主板,2014-07-31
603127.SH,603127,昭衍新药,医疗保健,主板,2017-08-25
603128.SH,603128,华贸物流,仓储物流,主板,2012-05-29
603129.SH,603129,春风动力,摩托车,主板,2017-08-18
603130.SH,603130,云中马,纺织,主板,2022-11-18
603131.SH,603131,上海沪工,专用机械,主板,2016-06-07
603132.SH,603132,金徽股份,铅锌,主板,2022-02-22
603135.SH,603135,中重科技,专用机械,主板,2023-04-10
603136.SH,603136,天目湖,旅游景点,主板,2017-09-27
603137.SH,603137,恒尚节能,装修装饰,主板,2023-04-19
603138.SH,603138,海量数据,软件服务,主板,2017-03-06
603139.SH,603139,康惠制药,中成药,主板,2017-04-21
603150.SH,603150,万朗磁塑,塑料,主板,2022-01-24
603151.SH,603151,邦基科技,饲料,主板,2022-10-19
603153.SH,603153,上海建科,建筑工程,主板,2023-03-13
603155.SH,603155,新亚强,化工原料,主板,2020-09-01
603156.SH,603156,养元饮品,软饮料,主板,2018-02-12
603158.SH,603158,腾龙股份,汽车配件,主板,2015-03-20
603159.SH,603159,上海亚虹,专用机械,主板,2016-08-12
603160.SH,603160,汇顶科技,半导体,主板,2016-10-17
603161.SH,603161,科华控股,汽车配件,主板,2018-01-05
603162.SH,603162,海通发展,水运,主板,2023-03-29
603163.SH,603163,圣晖集成,建筑工程,主板,2022-10-13
603165.SH,603165,荣晟环保,造纸,主板,2017-01-17
603166.SH,603166,福达股份,汽车配件,主板,2014-11-27
603167.SH,603167,渤海轮渡,水运,主板,2012-09-06
603168.SH,603168,莎普爱思,化学制药,主板,2014-07-02
603169.SH,603169,兰石重装,专用机械,主板,2014-10-09
603170.SH,603170,宝立食品,食品,主板,2022-07-15
603171.SH,603171,税友股份,软件服务,主板,2021-06-30
603172.SH,603172,万丰股份,染料涂料,主板,2023-05-10
603173.SH,603173,福斯达,机械基件,主板,2023-01-30
603176.SH,603176,汇通集团,建筑工程,主板,2021-12-31
603177.SH,603177,德创环保,环境保护,主板,2017-02-07
603178.SH,603178,圣龙股份,汽车配件,主板,2017-03-28
603179.SH,603179,新泉股份,汽车配件,主板,2017-03-17
603180.SH,603180,金牌家居,家居用品,主板,2017-05-12
603181.SH,603181,皇马科技,化工原料,主板,2017-08-24
603182.SH,603182,嘉华股份,食品,主板,2022-09-09
603183.SH,603183,建研院,建筑工程,主板,2017-09-05
603185.SH,603185,弘元绿能,电气设备,主板,2018-12-28
603186.SH,603186,华正新材,元器件,主板,2017-01-03
603187.SH,603187,海容冷链,机械基件,主板,2018-11-29
603188.SH,603188,亚邦股份,染料涂料,主板,2014-09-09
603189.SH,603189,网达软件,软件服务,主板,2016-09-14
603190.SH,603190,亚通精工,汽车配件,主板,2023-02-17
603191.SH,603191,望变电气,电气设备,主板,2022-04-28
603192.SH,603192,汇得科技,化工原料,主板,2018-08-28
603195.SH,603195,公牛集团,家用电器,主板,2020-02-06
603196.SH,603196,日播时尚,服饰,主板,2017-05-31
603197.SH,603197,保隆科技,汽车配件,主板,2017-05-19
603198.SH,603198,迎驾贡酒,白酒,主板,2015-05-28
603199.SH,603199,九华旅游,旅游景点,主板,2015-03-26
603200.SH,603200,上海洗霸,环境保护,主板,2017-06-01
603201.SH,603201,常润股份,汽车配件,主板,2022-07-29
603203.SH,603203,快克智能,专用机械,主板,2016-11-08
603206.SH,603206,嘉环科技,通信设备,主板,2022-05-06
603208.SH,603208,江山欧派,家居用品,主板,2017-02-10
603209.SH,603209,兴通股份,水运,主板,2022-03-24
603211.SH,603211,晋拓股份,汽车配件,主板,2022-07-25
603212.SH,603212,赛伍技术,塑料,主板,2020-04-30
603213.SH,603213,镇洋发展,化工原料,主板,2021-11-11
603214.SH,603214,爱婴室,百货,主板,2018-03-30
603215.SH,603215,比依股份,家用电器,主板,2022-02-18
603216.SH,603216,梦天家居,家居用品,主板,2021-12-15
603217.SH,603217,元利科技,化工原料,主板,2019-06-20
603218.SH,603218,日月股份,电气设备,主板,2016-12-28
603219.SH,603219,富佳股份,家用电器,主板,2021-11-22
603220.SH,603220,中贝通信,通信设备,主板,2018-11-15
603221.SH,603221,爱丽家居,家居用品,主板,2020-03-23
603222.SH,603222,济民健康,医疗保健,主板,2015-02-17
603223.SH,603223,恒通股份,公路,主板,2015-06-30
603225.SH,603225,新凤鸣,化纤,主板,2017-04-18
603226.SH,603226,菲林格尔,家居用品,主板,2017-06-15
603227.SH,603227,雪峰科技,化工原料,主板,2015-05-15
603228.SH,603228,景旺电子,元器件,主板,2017-01-06
603229.SH,603229,奥翔药业,化学制药,主板,2017-05-09
603230.SH,603230,内蒙新华,出版业,主板,2021-12-24
603232.SH,603232,格尔软件,软件服务,主板,2017-04-21
603233.SH,603233,大参林,医药商业,主板,2017-07-31
603235.SH,603235,天新药业,化学制药,主板,2022-07-12
603236.SH,603236,移远通信,通信设备,主板,2019-07-16
603237.SH,603237,五芳斋,食品,主板,2022-08-31
603238.SH,603238,诺邦股份,纺织,主板,2017-02-22
603239.SH,603239,浙江仙通,汽车配件,主板,2016-12-30
603255.SH,603255,鼎际得,化工原料,主板,2022-08-18
603256.SH,603256,宏和科技,玻璃,主板,2019-07-19
603258.SH,603258,电魂网络,互联网,主板,2016-10-26
603259.SH,603259,药明康德,化学制药,主板,2018-05-08
603260.SH,603260,合盛硅业,化工原料,主板,2017-10-30
603261.SH,603261,立航科技,航空,主板,2022-03-15
603266.SH,603266,天龙股份,汽车配件,主板,2017-01-10
603267.SH,603267,鸿远电子,元器件,主板,2019-05-15
603268.SH,603268,松发股份,家居用品,主板,2015-03-19
603269.SH,603269,海鸥股份,机械基件,主板,2017-05-17
603272.SH,603272,联翔股份,家居用品,主板,2022-05-20
603277.SH,603277,银都股份,专用机械,主板,2017-09-11
603278.SH,603278,大业股份,钢加工,主板,2017-11-13
603279.SH,603279,景津装备,环境保护,主板,2019-07-29
603280.SH,603280,南方路机,工程机械,主板,2022-11-08
603281.SH,603281,江瀚新材,化工原料,主板,2023-01-31
603282.SH,603282,亚光股份,专用机械,主板,2023-03-15
603283.SH,603283,赛腾股份,专用机械,主板,2017-12-25
603286.SH,603286,日盈电子,汽车配件,主板,2017-06-27
603288.SH,603288,海天味业,食品,主板,2014-02-11
603289.SH,603289,泰瑞机器,专用机械,主板,2017-10-31
603290.SH,603290,斯达半导,半导体,主板,2020-02-04
603291.SH,603291,联合水务,水务,主板,2023-03-27
603297.SH,603297,永新光学,元器件,主板,2018-09-10
603298.SH,603298,杭叉集团,工程机械,主板,2016-12-27
603299.SH,603299,苏盐井神,食品,主板,2015-12-31
603300.SH,603300,华铁应急,多元金融,主板,2015-05-29
603301.SH,603301,振德医疗,医疗保健,主板,2018-04-12
603303.SH,603303,得邦照明,家用电器,主板,2017-03-30
603305.SH,603305,旭升集团,汽车配件,主板,2017-07-10
603306.SH,603306,华懋科技,汽车配件,主板,2014-09-26
603307.SH,603307,扬州金泉,文教休闲,主板,2023-02-16
603308.SH,603308,应流股份,机械基件,主板,2014-01-22
603309.SH,603309,维力医疗,医疗保健,主板,2015-03-02
603311.SH,603311,金海高科,家用电器,主板,2015-05-18
603313.SH,603313,梦百合,家居用品,主板,2016-10-13
603315.SH,603315,福鞍股份,环境保护,主板,2015-04-24
603316.SH,603316,诚邦股份,建筑工程,主板,2017-06-19
603317.SH,603317,天味食品,食品,主板,2019-04-16
603318.SH,603318,水发燃气,供气供热,主板,2015-04-24
603319.SH,603319,湘油泵,汽车配件,主板,2016-11-30
603320.SH,603320,迪贝电气,电气设备,主板,2017-05-02
603321.SH,603321,梅轮电梯,运输设备,主板,2017-09-15
603322.SH,603322,超讯通信,通信设备,主板,2016-07-28
603323.SH,603323,苏农银行,银行,主板,2016-11-29
603324.SH,603324,盛剑科技,环境保护,主板,2021-04-07
603326.SH,603326,我乐家居,家居用品,主板,2017-06-16
603327.SH,603327,福蓉科技,元器件,主板,2019-05-23
603328.SH,603328,依顿电子,元器件,主板,2014-07-01
603329.SH,603329,上海雅仕,仓储物流,主板,2017-12-29
603330.SH,603330,天洋新材,塑料,主板,2017-02-13
603331.SH,603331,百达精工,专用机械,主板,2017-07-05
603332.SH,603332,苏州龙杰,化纤,主板,2019-01-17
603333.SH,603333,尚纬股份,电气设备,主板,2012-05-07
603335.SH,603335,迪生力,汽车配件,主板,2017-06-20
603336.SH,603336,宏辉果蔬,农业综合,主板,2016-11-24
603337.SH,603337,杰克股份,纺织机械,主板,2017-01-19
603338.SH,603338,浙江鼎力,工程机械,主板,2015-03-25
603339.SH,603339,四方科技,专用机械,主板,2016-05-19
603345.SH,603345,安井食品,食品,主板,2017-02-22
603348.SH,603348,文灿股份,汽车配件,主板,2018-04-26
603351.SH,603351,威尔药业,化学制药,主板,2019-01-30
603353.SH,603353,和顺石油,石油贸易,主板,2020-04-07
603355.SH,603355,莱克电气,家用电器,主板,2015-05-13
603356.SH,603356,华菱精工,运输设备,主板,2018-01-24
603357.SH,603357,设计总院,建筑工程,主板,2017-08-01
603358.SH,603358,华达科技,汽车配件,主板,2017-01-25
603359.SH,603359,东珠生态,建筑工程,主板,2017-09-01
603360.SH,603360,百傲化学,农药化肥,主板,2017-02-06
603365.SH,603365,水星家纺,纺织,主板,2017-11-20
603366.SH,603366,日出东方,家用电器,主板,2012-05-21
603367.SH,603367,辰欣药业,化学制药,主板,2017-09-29
603368.SH,603368,柳药集团,医药商业,主板,2014-12-04
603369.SH,603369,今世缘,白酒,主板,2014-07-03
603378.SH,603378,亚士创能,染料涂料,主板,2017-09-28
603379.SH,603379,三美股份,化工原料,主板,2019-04-02
603380.SH,603380,易德龙,元器件,主板,2017-06-22
603383.SH,603383,顶点软件,软件服务,主板,2017-05-22
603385.SH,603385,惠达卫浴,家居用品,主板,2017-04-05
603386.SH,603386,骏亚科技,元器件,主板,2017-09-12
603387.SH,603387,基蛋生物,医疗保健,主板,2017-07-17
603389.SH,603389,亚振家居,家居用品,主板,2016-12-15
603390.SH,603390,通达电气,汽车配件,主板,2019-11-25
603392.SH,603392,万泰生物,生物制药,主板,2020-04-29
603393.SH,603393,新天然气,供气供热,主板,2016-09-12
603396.SH,603396,金辰股份,专用机械,主板,2017-10-18
603398.SH,603398,沐邦高科,电气设备,主板,2015-12-09
603399.SH,603399,永杉锂业,小金属,主板,2012-08-24
603408.SH,603408,建霖家居,家居用品,主板,2020-07-30
603416.SH,603416,信捷电气,电器仪表,主板,2016-12-21
603421.SH,603421,鼎信通讯,通信设备,主板,2016-10-11
603429.SH,603429,集友股份,广告包装,主板,2017-01-24
603439.SH,603439,贵州三力,中成药,主板,2020-04-28
603444.SH,603444,吉比特,互联网,主板,2017-01-04
603456.SH,603456,九洲药业,医疗保健,主板,2014-10-10
603458.SH,603458,勘设股份,建筑工程,主板,2017-08-09
603466.SH,603466,风语筑,文教休闲,主板,2017-10-20
603477.SH,603477,巨星农牧,农业综合,主板,2017-12-18
603486.SH,603486,科沃斯,家用电器,主板,2018-05-28
603488.SH,603488,展鹏科技,运输设备,主板,2017-05-16
603489.SH,603489,八方股份,电气设备,主板,2019-11-11
603496.SH,603496,恒为科技,IT设备,主板,2017-06-07
603499.SH,603499,翔港科技,广告包装,主板,2017-10-16
603500.SH,603500,祥和实业,运输设备,主板,2017-09-04
603501.SH,603501,韦尔股份,半导体,主板,2017-05-04
603505.SH,603505,金石资源,化工原料,主板,2017-05-03
603506.SH,603506,南都物业,房产服务,主板,2018-02-01
603507.SH,603507,振江股份,电气设备,主板,2017-11-06
603508.SH,603508,思维列控,IT设备,主板,2015-12-24
603511.SH,603511,爱慕股份,服饰,主板,2021-05-31
603515.SH,603515,欧普照明,家用电器,主板,2016-08-19
603516.SH,603516,淳中科技,IT设备,主板,2018-02-02
603517.SH,603517,绝味食品,食品,主板,2017-03-17
603518.SH,603518,锦泓集团,服饰,主板,2014-12-03
603519.SH,603519,立霸股份,家用电器,主板,2015-03-19
603520.SH,603520,司太立,化学制药,主板,2016-03-09
603527.SH,603527,众源新材,铜,主板,2017-09-07
603528.SH,603528,多伦科技,软件服务,主板,2016-05-03
603529.SH,603529,爱玛科技,摩托车,主板,2021-06-15
603530.SH,603530,神马电力,电气设备,主板,2019-08-05
603533.SH,603533,掌阅科技,互联网,主板,2017-09-21
603535.SH,603535,嘉诚国际,仓储物流,主板,2017-08-08
603536.SH,603536,惠发食品,食品,主板,2017-06-13
603538.SH,603538,美诺华,化学制药,主板,2017-04-07
603551.SH,603551,奥普科技,家居用品,主板,2020-01-15
603556.SH,603556,海兴电力,电器仪表,主板,2016-11-10
603558.SH,603558,健盛集团,纺织,主板,2015-01-27
603565.SH,603565,中谷物流,水运,主板,2020-09-25
603566.SH,603566,普莱柯,农业综合,主板,2015-05-18
603567.SH,603567,珍宝岛,中成药,主板,2015-04-24
603568.SH,603568,伟明环保,环境保护,主板,2015-05-28
603569.SH,603569,长久物流,公路,主板,2016-08-10
603577.SH,603577,汇金通,电气设备,主板,2016-12-22
603578.SH,603578,三星新材,家用电器,主板,2017-03-06
603579.SH,603579,荣泰健康,家用电器,主板,2017-01-11
603580.SH,603580,艾艾精工,塑料,主板,2017-05-25
603583.SH,603583,捷昌驱动,电气设备,主板,2018-09-21
603585.SH,603585,苏利股份,农药化肥,主板,2016-12-14
603586.SH,603586,金麒麟,汽车配件,主板,2017-04-06
603587.SH,603587,地素时尚,服饰,主板,2018-06-22
603588.SH,603588,高能环境,环境保护,主板,2014-12-29
603589.SH,603589,口子窖,白酒,主板,2015-06-29
603590.SH,603590,康辰药业,生物制药,主板,2018-08-27
603595.SH,603595,东尼电子,元器件,主板,2017-07-12
603596.SH,603596,伯特利,汽车配件,主板,2018-04-27
603598.SH,603598,引力传媒,互联网,主板,2015-05-27
603599.SH,603599,广信股份,农药化肥,主板,2015-05-13
603600.SH,603600,永艺股份,家居用品,主板,2015-01-23
603601.SH,603601,再升科技,玻璃,主板,2015-01-22
603602.SH,603602,纵横通信,通信设备,主板,2017-08-10
603605.SH,603605,珀莱雅,日用化工,主板,2017-11-15
603606.SH,603606,东方电缆,电气设备,主板,2014-10-15
603607.SH,603607,京华激光,造纸,主板,2017-10-25
603609.SH,603609,禾丰股份,饲料,主板,2014-08-08
603610.SH,603610,麒盛科技,家居用品,主板,2019-10-29
603611.SH,603611,诺力股份,专用机械,主板,2015-01-28
603612.SH,603612,索通发展,矿物制品,主板,2017-07-18
603613.SH,603613,国联股份,互联网,主板,2019-07-30
603615.SH,603615,茶花股份,家居用品,主板,2017-02-13
603616.SH,603616,韩建河山,水泥,主板,2015-06-11
603617.SH,603617,君禾股份,机械基件,主板,2017-07-03
603618.SH,603618,杭电股份,电气设备,主板,2015-02-17
603619.SH,603619,中曼石油,石油开采,主板,2017-11-17
603626.SH,603626,科森科技,元器件,主板,2017-02-09
603628.SH,603628,清源股份,电气设备,主板,2017-01-12
603629.SH,603629,利通电子,元器件,主板,2018-12-24
603630.SH,603630,拉芳家化,日用化工,主板,2017-03-13
603633.SH,603633,徕木股份,汽车配件,主板,2016-11-17
603636.SH,603636,南威软件,软件服务,主板,2014-12-30
603637.SH,603637,镇海股份,建筑工程,主板,2017-02-08
603638.SH,603638,艾迪精密,专用机械,主板,2017-01-20
603639.SH,603639,海利尔,农药化肥,主板,2017-01-12
603648.SH,603648,畅联股份,仓储物流,主板,2017-09-13
603650.SH,603650,彤程新材,化工原料,主板,2018-06-27
603655.SH,603655,朗博科技,汽车配件,主板,2017-12-29
603656.SH,603656,泰禾智能,专用机械,主板,2017-03-21
603657.SH,603657,春光科技,家用电器,主板,2018-07-30
603658.SH,603658,安图生物,医疗保健,主板,2016-09-01
603659.SH,603659,璞泰来,化工原料,主板,2017-11-03
603660.SH,603660,苏州科达,IT设备,主板,2016-12-01
603661.SH,603661,恒林股份,家居用品,主板,2017-11-21
603662.SH,603662,柯力传感,电器仪表,主板,2019-08-06
603663.SH,603663,三祥新材,小金属,主板,2016-08-01
603665.SH,603665,康隆达,服饰,主板,2017-03-13
603666.SH,603666,亿嘉和,专用机械,主板,2018-06-12
603667.SH,603667,五洲新春,机械基件,主板,2016-10-25
603668.SH,603668,天马科技,饲料,主板,2017-01-17
603669.SH,603669,灵康药业,化学制药,主板,2015-05-28
603676.SH,603676,卫信康,化学制药,主板,2017-07-21
603677.SH,603677,奇精机械,家用电器,主板,2017-02-06
603678.SH,603678,火炬电子,元器件,主板,2015-01-26
603679.SH,603679,华体科技,电气设备,主板,2017-06-21
603680.SH,603680,今创集团,运输设备,主板,2018-02-27
603681.SH,603681,永冠新材,化工原料,主板,2019-03-26
603682.SH,603682,锦和商管,房产服务,主板,2020-04-21
603683.SH,603683,晶华新材,化工原料,主板,2017-10-20
603685.SH,603685,晨丰科技,电气设备,主板,2017-11-27
603686.SH,603686,福龙马,环境保护,主板,2015-01-26
603687.SH,603687,大胜达,广告包装,主板,2019-07-26
603688.SH,603688,石英股份,矿物制品,主板,2014-10-31
603689.SH,603689,皖天然气,供气供热,主板,2017-01-10
603690.SH,603690,至纯科技,半导体,主板,2017-01-13
603693.SH,603693,江苏新能,新型电力,主板,2018-07-03
603696.SH,603696,安记食品,食品,主板,2015-12-09
603697.SH,603697,有友食品,食品,主板,2019-05-08
603698.SH,603698,航天工程,专用机械,主板,2015-01-28
603699.SH,603699,纽威股份,机械基件,主板,2014-01-17
603700.SH,603700,宁水集团,电器仪表,主板,2019-01-22
603701.SH,603701,德宏股份,汽车配件,主板,2016-04-12
603703.SH,603703,盛洋科技,元器件,主板,2015-04-23
603706.SH,603706,东方环宇,供气供热,主板,2018-07-09
603707.SH,603707,健友股份,生物制药,主板,2017-07-19
603708.SH,603708,家家悦,超市连锁,主板,2016-12-13
603709.SH,603709,中源家居,家居用品,主板,2018-02-08
603711.SH,603711,香飘飘,软饮料,主板,2017-11-30
603712.SH,603712,七一二,通信设备,主板,2018-02-26
603713.SH,603713,密尔克卫,仓储物流,主板,2018-07-13
603716.SH,603716,塞力医疗,医药商业,主板,2016-10-31
603717.SH,603717,天域生物,农业综合,主板,2017-03-27
603718.SH,603718,海利生物,农业综合,主板,2015-05-15
603719.SH,603719,良品铺子,食品,主板,2020-02-24
603721.SH,603721,中广天择,影视音像,主板,2017-08-11
603722.SH,603722,阿科力,化工原料,主板,2017-10-25
603725.SH,603725,天安新材,塑料,主板,2017-09-06
603726.SH,603726,朗迪集团,家用电器,主板,2016-04-21
603727.SH,603727,博迈科,石油开采,主板,2016-11-22
603728.SH,603728,鸣志电器,电气设备,主板,2017-05-09
603729.SH,603729,龙韵股份,广告包装,主板,2015-03-24
603730.SH,603730,岱美股份,汽车配件,主板,2017-07-28
603733.SH,603733,仙鹤股份,造纸,主板,2018-04-20
603737.SH,603737,三棵树,染料涂料,主板,2016-06-03
603738.SH,603738,泰晶科技,元器件,主板,2016-09-28
603739.SH,603739,蔚蓝生物,农业综合,主板,2019-01-16
603755.SH,603755,日辰股份,食品,主板,2019-08-28
603757.SH,603757,大元泵业,机械基件,主板,2017-07-11
603758.SH,603758,秦安股份,汽车配件,主板,2017-05-17
603759.SH,603759,海天股份,水务,主板,2021-03-26
603766.SH,603766,隆鑫通用,摩托车,主板,2012-08-10
603767.SH,603767,中马传动,汽车配件,主板,2017-06-13
603768.SH,603768,常青股份,汽车配件,主板,2017-03-24
603773.SH,603773,沃格光电,元器件,主板,2018-04-17
603776.SH,603776,永安行,公共交通,主板,2017-08-17
603777.SH,603777,来伊份,食品,主板,2016-10-12
603778.SH,603778,国晟科技,电气设备,主板,2015-12-31
603779.SH,603779,威龙股份,红黄酒,主板,2016-05-16
603786.SH,603786,科博达,汽车配件,主板,2019-10-15
603787.SH,603787,新日股份,摩托车,主板,2017-04-27
603788.SH,603788,宁波高发,汽车配件,主板,2015-01-20
603789.SH,603789,星光农机,农用机械,主板,2015-04-27
603790.SH,603790,雅运股份,染料涂料,主板,2018-09-12
603797.SH,603797,联泰环保,环境保护,主板,2017-04-13
603798.SH,603798,康普顿,石油加工,主板,2016-04-06
603799.SH,603799,华友钴业,小金属,主板,2015-01-29
603800.SH,603800,道森股份,专用机械,主板,2015-12-10
603801.SH,603801,志邦家居,家居用品,主板,2017-06-30
603803.SH,603803,瑞斯康达,通信设备,主板,2017-04-20
603806.SH,603806,福斯特,塑料,主板,2014-09-05
603808.SH,603808,歌力思,服饰,主板,2015-04-22
603809.SH,603809,豪能股份,汽车配件,主板,2017-11-28
603810.SH,603810,丰山集团,农药化肥,主板,2018-09-17
603811.SH,603811,诚意药业,化学制药,主板,2017-03-15
603813.SH,603813,原尚股份,公路,主板,2017-09-18
603815.SH,603815,交建股份,建筑工程,主板,2019-10-21
603816.SH,603816,顾家家居,家居用品,主板,2016-10-14
603817.SH,603817,海峡环保,环境保护,主板,2017-02-20
603818.SH,603818,曲美家居,家居用品,主板,2015-04-22
603819.SH,603819,神力股份,电气设备,主板,2016-11-25
603822.SH,603822,嘉澳环保,化工原料,主板,2016-04-28
603823.SH,603823,百合花,染料涂料,主板,2016-12-20
603825.SH,603825,华扬联众,互联网,主板,2017-08-02
603826.SH,603826,坤彩科技,染料涂料,主板,2017-04-14
603829.SH,603829,洛凯股份,电气设备,主板,2017-10-17
603833.SH,603833,欧派家居,家居用品,主板,2017-03-28
603836.SH,603836,海程邦达,仓储物流,主板,2021-05-26
603838.SH,603838,四通股份,家居用品,主板,2015-07-01
603839.SH,603839,安正时尚,服饰,主板,2017-02-14
603843.SH,603843,正平股份,建筑工程,主板,2016-09-05
603848.SH,603848,好太太,家居用品,主板,2017-12-01
603855.SH,603855,华荣股份,专用机械,主板,2017-05-24
603856.SH,603856,东宏股份,塑料,主板,2017-11-06
603858.SH,603858,步长制药,中成药,主板,2016-11-18
603859.SH,603859,能科科技,软件服务,主板,2016-10-21
603860.SH,603860,中公高科,建筑工程,主板,2017-08-02
603861.SH,603861,白云电器,电气设备,主板,2016-03-22
603863.SH,603863,松炀资源,造纸,主板,2019-06-21
603866.SH,603866,桃李面包,食品,主板,2015-12-22
603867.SH,603867,新化股份,化工原料,主板,2019-06-27
603868.SH,603868,飞科电器,家用电器,主板,2016-04-18
603871.SH,603871,嘉友国际,仓储物流,主板,2018-02-06
603876.SH,603876,鼎胜新材,铝,主板,2018-04-18
603877.SH,603877,太平鸟,服饰,主板,2017-01-09
603878.SH,603878,武进不锈,钢加工,主板,2016-12-19
603880.SH,603880,南卫股份,医疗保健,主板,2017-08-07
603881.SH,603881,数据港,软件服务,主板,2017-02-08
603882.SH,603882,金域医学,医疗保健,主板,2017-09-08
603883.SH,603883,老百姓,医药商业,主板,2015-04-23
603885.SH,603885,吉祥航空,空运,主板,2015-05-27
603886.SH,603886,元祖股份,食品,主板,2016-12-28
603887.SH,603887,城地香江,软件服务,主板,2016-10-10
603888.SH,603888,新华网,互联网,主板,2016-10-28
603889.SH,603889,新澳股份,纺织,主板,2014-12-31
603890.SH,603890,春秋电子,元器件,主板,2017-12-12
603893.SH,603893,瑞芯微,半导体,主板,2020-02-07
603895.SH,603895,天永智能,专用机械,主板,2018-01-22
603896.SH,603896,寿仙谷,中成药,主板,2017-05-10
603897.SH,603897,长城科技,电气设备,主板,2018-04-10
603898.SH,603898,好莱客,家居用品,主板,2015-02-17
603899.SH,603899,晨光股份,文教休闲,主板,2015-01-27
603900.SH,603900,莱绅通灵,服饰,主板,2016-11-23
603901.SH,603901,永创智能,专用机械,主板,2015-05-29
603903.SH,603903,中持股份,环境保护,主板,2017-03-14
603906.SH,603906,龙蟠科技,电气设备,主板,2017-04-10
603908.SH,603908,牧高笛,纺织,主板,2017-03-07
603909.SH,603909,建发合诚,建筑工程,主板,2016-06-28
603912.SH,603912,佳力图,专用机械,主板,2017-11-01
603915.SH,603915,国茂股份,机械基件,主板,2019-06-14
603916.SH,603916,苏博特,化工原料,主板,2017-11-10
603917.SH,603917,合力科技,汽车配件,主板,2017-12-04
603918.SH,603918,金桥信息,软件服务,主板,2015-05-28
603919.SH,603919,金徽酒,白酒,主板,2016-03-10
603920.SH,603920,世运电路,元器件,主板,2017-04-26
603922.SH,603922,金鸿顺,汽车配件,主板,2017-10-23
603926.SH,603926,铁流股份,汽车配件,主板,2017-05-10
603927.SH,603927,中科软,软件服务,主板,2019-09-09
603928.SH,603928,兴业股份,化工原料,主板,2016-12-12
603929.SH,603929,亚翔集成,装修装饰,主板,2016-12-30
603931.SH,603931,格林达,化工原料,主板,2020-08-19
603933.SH,603933,睿能科技,元器件,主板,2017-07-06
603936.SH,603936,博敏电子,元器件,主板,2015-12-09
603937.SH,603937,丽岛新材,铝,主板,2017-11-02
603938.SH,603938,三孚股份,化工原料,主板,2017-06-28
603939.SH,603939,益丰药房,医药商业,主板,2015-02-17
603948.SH,603948,建业股份,化工原料,主板,2020-03-02
603949.SH,603949,雪龙集团,汽车配件,主板,2020-03-10
603950.SH,603950,长源东谷,汽车配件,主板,2020-05-26
603955.SH,603955,大千生态,建筑工程,主板,2017-03-10
603956.SH,603956,威派格,专用机械,主板,2019-02-22
603958.SH,603958,哈森股份,服饰,主板,2016-06-29
603960.SH,603960,克来机电,汽车配件,主板,2017-03-14
603966.SH,603966,法兰泰克,专用机械,主板,2017-01-25
